canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2021-08-01T02:28:51Z,,0.1,492699448,YourAvgBellman,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-08-01T02:28:51Z,,claim,,0.63,2223541091,lala_ulalalalaa,2021-08-01T02:28:51Z,1421659158781173760,retweet,https://twitter.com/YourAvgBellman/status/1421659158781173760,,
,2021-07-30T17:21:53Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:53Z,,claim,,0.15,710127199,danblock4,2021-07-30T17:21:53Z,1421159125258436608,retweet,https://twitter.com/LauraBockov/status/1421159125258436608,,
,2021-07-30T17:21:57Z,,0.14,123979525,AdamWagner1,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:57Z,,claim,,0.1,162704172,alianderson65,2021-07-30T17:21:57Z,1421159140706201607,retweet,https://twitter.com/AdamWagner1/status/1421159140706201607,,
,2021-07-30T17:21:57Z,,0.44,16312576,EW,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:57Z,,claim,,0.52,1385292058286559236,residentgrigo,2021-07-30T17:21:57Z,1421159140865548291,retweet,https://twitter.com/EW/status/1421159140865548291,,
,2021-07-30T17:21:58Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:58Z,,claim,,0.66,3684345736,parley98,2021-07-30T17:21:58Z,1421159143222677512,retweet,https://twitter.com/Izze1122/status/1421159143222677512,,
,2021-07-30T17:21:58Z,,0.11,775355256410701824,GellertDepp,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:58Z,,claim,,0.23,88158868,bsbfan558,2021-07-30T17:21:58Z,1421159144157945857,retweet,https://twitter.com/GellertDepp/status/1421159144157945857,,
,2021-07-30T17:21:59Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:59Z,,claim,,,1295471158742196227,Brittan45555759,2021-07-30T17:21:59Z,1421159147274391553,retweet,https://twitter.com/Izze1122/status/1421159147274391553,,
,2021-07-30T17:21:59Z,,,1364048735035039744,Ave99975740,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:21:59Z,,claim,,0.37,280270495,DeppFanPage,2021-07-30T17:21:59Z,1421159149614903302,retweet,https://twitter.com/Ave99975740/status/1421159149614903302,,
,2021-07-30T17:22:00Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:00Z,,claim,,0.06,25980967,maryficarra,2021-07-30T17:22:00Z,1421159152487960584,retweet,https://twitter.com/Izze1122/status/1421159152487960584,,
,2021-07-30T17:22:04Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:04Z,,claim,,0.23,88158868,bsbfan558,2021-07-30T17:22:04Z,1421159171269955585,retweet,https://twitter.com/MyGrindelwald/status/1421159171269955585,,
,2021-07-30T17:22:06Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:06Z,,claim,,0.09,2289779038,SPECTRE_Chief,2021-07-30T17:22:06Z,1421159175992844289,retweet,https://twitter.com/MyGrindelwald/status/1421159175992844289,,
,2021-07-30T17:22:06Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:06Z,,claim,,,1421114192514400260,Emerala15,2021-07-30T17:22:06Z,1421159179356680192,retweet,https://twitter.com/LauraBockov/status/1421159179356680192,,
,2021-07-30T17:22:06Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:06Z,,claim,,0.42,1385074370775683072,emmee78,2021-07-30T17:22:06Z,1421159179834695684,retweet,https://twitter.com/LauraBockov/status/1421159179834695684,,
,2021-07-30T17:22:08Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:08Z,,claim,,0.76,918976951913713664,omgjackiesparr1,2021-07-30T17:22:08Z,1421159187187384327,retweet,https://twitter.com/MyGrindelwald/status/1421159187187384327,,
,2021-07-30T17:22:17Z,,0.44,16312576,EW,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:17Z,,claim,,0.02,64596856,kerikukral,2021-07-30T17:22:17Z,1421159223711371264,quote,https://twitter.com/EW/status/1421159223711371264,,
,2021-07-30T17:22:18Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:18Z,,claim,,,1400042156442722304,xecelsiorx,2021-07-30T17:22:18Z,1421159229633728513,retweet,https://twitter.com/MyGrindelwald/status/1421159229633728513,,
,2021-07-30T17:22:19Z,,0.13,1144376695102873601,samjrakoh,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:19Z,,claim,,0.23,88158868,bsbfan558,2021-07-30T17:22:19Z,1421159234096431108,retweet,https://twitter.com/samjrakoh/status/1421159234096431108,,
,2021-07-30T17:22:26Z,,0.24,1162538902931902464,CEOofMakiOze,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:26Z,,claim,,0.66,3684345736,parley98,2021-07-30T17:22:26Z,1421159262437453827,retweet,https://twitter.com/CEOofMakiOze/status/1421159262437453827,,
,2021-07-30T17:22:29Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:29Z,,claim,,0.72,1722128084,flookyloveexo,2021-07-30T17:22:29Z,1421159275330555904,retweet,https://twitter.com/Thai_SuperHero/status/1421159275330555904,,
,2021-07-30T17:22:32Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:32Z,,claim,,0.32,1369268162039083008,Marg24100980,2021-07-30T17:22:32Z,1421159286873509889,retweet,https://twitter.com/Izze1122/status/1421159286873509889,,
,2021-07-30T17:22:34Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:34Z,,claim,,,1334941333383999488,Mitra99725842,2021-07-30T17:22:34Z,1421159296792940549,retweet,https://twitter.com/Izze1122/status/1421159296792940549,,
,2021-07-30T17:22:41Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:41Z,,claim,,,1400267673636847617,SassySpaceJesus,2021-07-30T17:22:41Z,1421159326312402945,retweet,https://twitter.com/Izze1122/status/1421159326312402945,,
,2021-07-30T17:22:43Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:43Z,,claim,,0.23,88158868,bsbfan558,2021-07-30T17:22:43Z,1421159333425860609,retweet,https://twitter.com/depphead_/status/1421159333425860609,,
,2021-07-30T17:22:56Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:22:56Z,,claim,,0.31,1135466172101595136,Lili89348221,2021-07-30T17:22:56Z,1421159388492992522,retweet,https://twitter.com/MyGrindelwald/status/1421159388492992522,,
,2021-07-30T17:23:00Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:00Z,,claim,,0.194668,596321188,envienvienvi,2021-07-30T17:23:00Z,1421159402594258949,retweet,https://twitter.com/LauraBockov/status/1421159402594258949,,
,2021-07-30T17:23:04Z,,0.09,983352476521902080,Shivonidas214,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:04Z,,claim,,0.24,71529465,GiraffeWannabe,2021-07-30T17:23:04Z,1421159419711209479,retweet,https://twitter.com/Shivonidas214/status/1421159419711209479,,
,2021-07-30T17:23:04Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:04Z,,claim,,0.31,1135466172101595136,Lili89348221,2021-07-30T17:23:04Z,1421159422655598592,retweet,https://twitter.com/LauraBockov/status/1421159422655598592,,
,2021-07-30T17:23:07Z,,0.31,1297128671250087936,NotTypicalG,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:07Z,,claim,,0.11,426844577,soranaandreea,2021-07-30T17:23:07Z,1421159435012120585,mention,https://twitter.com/NotTypicalG/status/1421159435012120585,,
,2021-07-30T17:23:07Z,,0.31,1297128671250087936,NotTypicalG,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:07Z,,claim,,0.3,1292008217032130561,LBJeff4,2021-07-30T17:23:07Z,1421159435012120585,mention,https://twitter.com/NotTypicalG/status/1421159435012120585,,
,2021-07-30T17:23:07Z,,0.31,1297128671250087936,NotTypicalG,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:07Z,,claim,,,1390844652350279681,VincentLaGuard3,2021-07-30T17:23:07Z,1421159435012120585,mention,https://twitter.com/NotTypicalG/status/1421159435012120585,,
,2021-07-30T17:23:09Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:09Z,,claim,,0.23,88158868,bsbfan558,2021-07-30T17:23:09Z,1421159442511400961,retweet,https://twitter.com/LauraBockov/status/1421159442511400961,,
,2021-07-30T17:23:09Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:09Z,,claim,,0.42,1298158437638053889,SummerB74746599,2021-07-30T17:23:09Z,1421159443094511616,retweet,https://twitter.com/LauraBockov/status/1421159443094511616,,
,2021-07-30T17:23:15Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:15Z,,claim,,0.09,2289779038,SPECTRE_Chief,2021-07-30T17:23:15Z,1421159465118748676,retweet,https://twitter.com/LauraBockov/status/1421159465118748676,,
,2021-07-30T17:23:20Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:20Z,,claim,,,878179965140914176,aerometro,2021-07-30T17:23:20Z,1421159486794964996,retweet,https://twitter.com/Izze1122/status/1421159486794964996,,
,2021-07-30T17:23:23Z,,0.73,17446621,THR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:23Z,,claim,,0.29,19491908,satrian,2021-07-30T17:23:23Z,1421159500757749760,retweet,https://twitter.com/THR/status/1421159500757749760,,
,2021-07-30T17:23:25Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:25Z,,claim,,0.236337,2905815198,JuneAbrahamTiir,2021-07-30T17:23:25Z,1421159511096655872,retweet,https://twitter.com/Izze1122/status/1421159511096655872,,
,2021-07-30T17:23:26Z,,0.01,3406102994,Bludhaven_inc,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:26Z,,claim,,0.56,1372583980118245381,fire_and_rehire,2021-07-30T17:23:26Z,1421159514800332813,retweet,https://twitter.com/Bludhaven_inc/status/1421159514800332813,,
,2021-07-30T17:23:31Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:31Z,,claim,,0.1,705693972883185664,PurpleDepphead,2021-07-30T17:23:31Z,1421159536312918016,retweet,https://twitter.com/MyGrindelwald/status/1421159536312918016,,
,2021-07-30T17:23:41Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:41Z,,claim,,0.67,1657526382,AlHBbutter,2021-07-30T17:23:41Z,1421159576036986884,retweet,https://twitter.com/Thai_SuperHero/status/1421159576036986884,,
,2021-07-30T17:23:45Z,,,937452506870726656,jackevanswho,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:45Z,,claim,,0.41,836203939,Nina_Moonlight,2021-07-30T17:23:45Z,1421159593271496704,retweet,https://twitter.com/jackevanswho/status/1421159593271496704,,
,2021-07-30T17:23:46Z,,0.374267,2910982558,MatthewGames21,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:46Z,,claim,,0.41,1208090357856116737,Mary67946911,2021-07-30T17:23:46Z,1421159597046382601,retweet,https://twitter.com/MatthewGames21/status/1421159597046382601,,
,2021-07-30T17:23:51Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:51Z,,claim,,0.1,1110694681934004224,alghaSiiAL,2021-07-30T17:23:51Z,1421159620006092807,retweet,https://twitter.com/LauraBockov/status/1421159620006092807,,
,2021-07-30T17:23:52Z,,0.374267,2910982558,MatthewGames21,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:52Z,,claim,,0.41,836203939,Nina_Moonlight,2021-07-30T17:23:52Z,1421159621864132611,retweet,https://twitter.com/MatthewGames21/status/1421159621864132611,,
,2021-07-30T17:23:54Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:54Z,,claim,,0.41,836203939,Nina_Moonlight,2021-07-30T17:23:54Z,1421159631162953732,retweet,https://twitter.com/nuffsaidny/status/1421159631162953732,,
,2021-07-30T17:23:57Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:23:57Z,,claim,,0.06,703343966926868484,Grey_Wren78,2021-07-30T17:23:57Z,1421159645306097664,retweet,https://twitter.com/depphead_/status/1421159645306097664,,
,2021-07-30T17:24:04Z,,0.08,2719830224,FemCondition,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:04Z,,claim,,0.15,46887401,Jockedon,2021-07-30T17:24:04Z,1421159672560590848,retweet,https://twitter.com/FemCondition/status/1421159672560590848,,
,2021-07-30T17:24:05Z,,0.26,1228743291996459018,sunflxwervolsix,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:05Z,,claim,,0.07,199033498,AmorEsCaro,2021-07-30T17:24:05Z,1421159675983142914,retweet,https://twitter.com/sunflxwervolsix/status/1421159675983142914,,
,2021-07-30T17:24:05Z,,0.28,1366477648742899712,AlwaysIllegal,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:05Z,,claim,,0.73,17446621,THR,2021-07-30T17:24:05Z,1421159678176677888,mention,https://twitter.com/AlwaysIllegal/status/1421159678176677888,,
,2021-07-30T17:24:06Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:06Z,,claim,,0.33,456212171,Jaden90West,2021-07-30T17:24:06Z,1421159680932552710,retweet,https://twitter.com/MyGrindelwald/status/1421159680932552710,,
,2021-07-30T17:24:09Z,,0.37,1303111947580329984,JohnnyasR,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:09Z,,claim,,0.78,932786452739407872,CultureCrave,2021-07-30T17:24:09Z,1421159693288972295,mention,https://twitter.com/JohnnyasR/status/1421159693288972295,,
,2021-07-30T17:24:09Z,,0.37,1303111947580329984,JohnnyasR,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:09Z,,claim,,0.68,586032653,DEADLINE,2021-07-30T17:24:09Z,1421159693288972295,mention,https://twitter.com/JohnnyasR/status/1421159693288972295,,
,2021-07-30T17:24:14Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:14Z,,claim,,0.04,958865926085951488,locantore_k,2021-07-30T17:24:14Z,1421159714772029442,retweet,https://twitter.com/Izze1122/status/1421159714772029442,,
,2021-07-30T17:24:18Z,,0.73,17446621,THR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:18Z,,claim,,0.22,2990511675,sinemafilmnet,2021-07-30T17:24:18Z,1421159730999959552,retweet,https://twitter.com/THR/status/1421159730999959552,,
,2021-07-30T17:24:19Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:19Z,,claim,,0.41,1208090357856116737,Mary67946911,2021-07-30T17:24:19Z,1421159735152320515,retweet,https://twitter.com/depphead_/status/1421159735152320515,,
,2021-07-30T17:24:19Z,,0.2,805244213491212288,Croc_Block,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:19Z,,claim,,,1303896860914900992,zerodenz,2021-07-30T17:24:19Z,1421159735496040449,retweet,https://twitter.com/Croc_Block/status/1421159735496040449,,
,2021-07-30T17:24:33Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:33Z,,claim,,0.13,3305651323,t_flexingg,2021-07-30T17:24:33Z,1421159794849705990,retweet,https://twitter.com/Izze1122/status/1421159794849705990,,
,2021-07-30T17:24:35Z,,0.37,1244078858233577473,ExcelsiorLieber,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:35Z,,claim,,0.515643,1061353723929247746,FrikTicoYT,2021-07-30T17:24:35Z,1421159801992761352,retweet,https://twitter.com/ExcelsiorLieber/status/1421159801992761352,,
,2021-07-30T17:24:38Z,,0.17,953077628059226113,An_elf_pirate,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:38Z,,claim,,0.22,45176625,Meepsia,2021-07-30T17:24:38Z,1421159814911209473,retweet,https://twitter.com/An_elf_pirate/status/1421159814911209473,,
,2021-07-30T17:24:41Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:41Z,,claim,,0.76,918976951913713664,omgjackiesparr1,2021-07-30T17:24:41Z,1421159826697162768,retweet,https://twitter.com/jacxpearl/status/1421159826697162768,,
,2021-07-30T17:24:43Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:43Z,,claim,,0.07,20260857,coll1986,2021-07-30T17:24:43Z,1421159836566294529,retweet,https://twitter.com/LauraBockov/status/1421159836566294529,,
,2021-07-30T17:24:43Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:43Z,,claim,,0.41,1208090357856116737,Mary67946911,2021-07-30T17:24:43Z,1421159838218964992,retweet,https://twitter.com/Izze1122/status/1421159838218964992,,
,2021-07-30T17:24:46Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:46Z,,claim,,,1049688163634085888,reginausagi,2021-07-30T17:24:46Z,1421159850692775942,retweet,https://twitter.com/Izze1122/status/1421159850692775942,,
,2021-07-30T17:24:53Z,,0.19,3309371255,LauraBockov,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:53Z,,claim,,0.04,958865926085951488,locantore_k,2021-07-30T17:24:53Z,1421159878370811909,retweet,https://twitter.com/LauraBockov/status/1421159878370811909,,
,2021-07-30T17:24:54Z,,0.36,1261055923663093765,LillyJane916,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:54Z,,claim,,0.92,302783968,YaffaDina,2021-07-30T17:24:54Z,1421159881768329226,retweet,https://twitter.com/LillyJane916/status/1421159881768329226,,
,2021-07-30T17:24:56Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:56Z,,claim,,,1301574388299501569,TITIANAX12,2021-07-30T17:24:56Z,1421159892392583169,retweet,https://twitter.com/Izze1122/status/1421159892392583169,,
,2021-07-30T17:24:58Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:58Z,,claim,,0.4,1343390484136398849,chyHSalianova91,2021-07-30T17:24:58Z,1421159900546277385,retweet,https://twitter.com/Izze1122/status/1421159900546277385,,
,2021-07-30T17:24:59Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:59Z,,claim,,0.07,779032505269846016,skoths1,2021-07-30T17:24:59Z,1421159903117422596,retweet,https://twitter.com/Izze1122/status/1421159903117422596,,
,2021-07-30T17:24:59Z,,0.36,1261055923663093765,LillyJane916,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:24:59Z,,claim,,0.76,918976951913713664,omgjackiesparr1,2021-07-30T17:24:59Z,1421159905227051012,retweet,https://twitter.com/LillyJane916/status/1421159905227051012,,
,2021-07-30T17:25:03Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:25:03Z,,claim,,0.92,302783968,YaffaDina,2021-07-30T17:25:03Z,1421159919953317895,retweet,https://twitter.com/Izze1122/status/1421159919953317895,,
,2021-07-30T17:25:05Z,,0.23,16144221,nuffsaidny,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:25:05Z,,claim,,0.4,1343390484136398849,chyHSalianova91,2021-07-30T17:25:05Z,1421159927469510664,retweet,https://twitter.com/nuffsaidny/status/1421159927469510664,,
,2021-07-30T17:25:10Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:25:10Z,,claim,,,1250646109602689025,saggycoochie,2021-07-30T17:25:10Z,1421159947551793152,retweet,https://twitter.com/Izze1122/status/1421159947551793152,,
