kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.regionRestriction.blocked,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,contentDetails.contentRating.ytRating
youtube#video,r4IBCX_sm3B3v2hssE02YIqkoLs,1C-5HFouUqI,2021-12-18T17:56:20Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Gabby Petito: Le ADVIRTIERON acerca de CASARSE con Brian Laundrie!!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #NicoleSchmidt",https://i.ytimg.com/vi/1C-5HFouUqI/default.jpg,120,90,https://i.ytimg.com/vi/1C-5HFouUqI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1C-5HFouUqI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1C-5HFouUqI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1C-5HFouUqI/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español', 'robert kessler', 'cuaderno', 'notebook', 'roberta laundrie', 'steven bertolino', 'kylen schulte', 'utah', 'joe petito', 'documental en español']",24,none,Gabby Petito: Le ADVIRTIERON acerca de CASARSE con Brian Laundrie!!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #NicoleSchmidt",PT2M4S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,6498,255,0,23,
youtube#video,nkGOeTp4rLJqxfvBvx673IsPmxM,1EyQAostXUg,2022-03-18T19:00:55Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,La CHICA que fue AS3S1NADA durante una TRANSMISIÓN en FACEBOOK,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#TyneshaHammonds #FacebookLive",https://i.ytimg.com/vi/1EyQAostXUg/default.jpg,120,90,https://i.ytimg.com/vi/1EyQAostXUg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1EyQAostXUg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1EyQAostXUg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1EyQAostXUg/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'tynesha hammonds', 'el caso de tynesha hammonds', 'facebook live', 'transmitio por facebook', 'stream facebook', 'redes sociales', 'caso real', 'caso resuelto', 'caso sin resolver', 'caso abierto', 'caso de investigacion', 'documental']",24,none,La CHICA que fue AS3S1NADA durante una TRANSMISIÓN en FACEBOOK,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#TyneshaHammonds #FacebookLive",PT9M,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,10236,383,0,24,
youtube#video,16d5ojkoBCIrZDXuQzn6oXD8aQA,1r2LkGirCME,2021-10-01T01:45:48Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,ASESINADA por sus MEJORES AMIGAS | El Caso de Skylar Neese,"Skylar Neese era una joven de apenas 16 años de edad que creía tener a unas compañeras incondicionales en sus mejores amigas, Sheila y Rachel.

Nunca pudo concebir que estas pudieran hacer lo que finalmente hicieron.

Lo más desconcertante de este caso es que el motivo que llevó a estas 2 adolescentes a traicionar y asesinar a su mejor amiga aún, hasta el día de hoy, no está del todo claro.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#SkylarNeese #SheliaEddy #RachelShoaf",https://i.ytimg.com/vi/1r2LkGirCME/default.jpg,120,90,https://i.ytimg.com/vi/1r2LkGirCME/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1r2LkGirCME/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1r2LkGirCME/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1r2LkGirCME/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['casos sin resolver', 'misterio', 'skylar neese', 'sheila', 'shelia eddy', 'rachel shoaf', 'miedo', 'terror', 'paranormal', 'caso misterioso', 'asesina a su mejor amiga', 'mejor amiga mata', 'amigas asesinas', 'resuelto', 'casos resueltos', 'casos sin explicacion', 'er misterios', 'investigacion', 'documental', 'inexplicable', 'desaparicion', 'detective', 'periodismo', 'noticias', 'persona desaparecida', 'evidencias', 'historias', 'historias verdaderas', 'historias reales', 'historia de terror', 'caso viral', 'asesinato entre amigas', 'pelicula completa']",24,none,ASESINADA por sus MEJORES AMIGAS | El Caso de Skylar Neese,"Skylar Neese era una joven de apenas 16 años de edad que creía tener a unas compañeras incondicionales en sus mejores amigas, Sheila y Rachel.

Nunca pudo concebir que estas pudieran hacer lo que finalmente hicieron.

Lo más desconcertante de este caso es que el motivo que llevó a estas 2 adolescentes a traicionar y asesinar a su mejor amiga aún, hasta el día de hoy, no está del todo claro.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#SkylarNeese #SheliaEddy #RachelShoaf",PT24M52S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,3419894,55676,0,2156,
youtube#video,sHK9iXa_Q9dvEDBIzrgIz07wlwk,1srYqDjA8Vw,2021-10-14T18:38:42Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Brian Laundrie en MÉXICO? | Gabby Petito CREMADA,"""Brian Laundrie es culpable por la muerte de su novia y actualmente ya no está en Estados Unidos""

Asegura John Walsh, un conocido personaje de televisión, investigador criminal y creador del conocido programa America’s Most Wanted.

“Creo absolutamente que su familia lo está ayudando a mantenerse huyendo”, dijo.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#BrianLaundrie #GabbyPetito #JohnWalsh",https://i.ytimg.com/vi/1srYqDjA8Vw/default.jpg,120,90,https://i.ytimg.com/vi/1srYqDjA8Vw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1srYqDjA8Vw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1srYqDjA8Vw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1srYqDjA8Vw/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'brian laundrie en mexico', 'brian laundrie encontrado', 'gabby petito', 'gabby petito cremada', 'gabby petito funeral', 'el caso de gabby petito', 'el caso de gaby petito', 'gaby petito caso', 'brian laundrie caso', 'gabby petito caso', 'brian laundrie escapo', 'brian laundrie busqueda', 'john walsh', 'gabby petito autopsia', 'gaby petito ultimas noticias', 'gabby petito hoy', 'brian laundrie hoy', 'brian laundrie fuera del pais', 'brian laundrie muerto', 'brian laundrie vivo']",24,none,Brian Laundrie en MÉXICO? | Gabby Petito CREMADA,"""Brian Laundrie es culpable por la muerte de su novia y actualmente ya no está en Estados Unidos""

Asegura John Walsh, un conocido personaje de televisión, investigador criminal y creador del conocido programa America’s Most Wanted.

“Creo absolutamente que su familia lo está ayudando a mantenerse huyendo”, dijo.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#BrianLaundrie #GabbyPetito #JohnWalsh",PT3M19S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,20872,416,0,100,
youtube#video,YpaL269uAYSOwwN2wkP5vsJo9BI,1_U13FYHxvM,2021-11-06T03:23:30Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Brian Laundrie: ARREMETEN Contra OFICIALES por NO SEGUIRLO Cuando DESAPARECIÓ!!,"Brian Laundrie: ARREMETEN Contra OFICIALES!!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",https://i.ytimg.com/vi/1_U13FYHxvM/default.jpg,120,90,https://i.ytimg.com/vi/1_U13FYHxvM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1_U13FYHxvM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1_U13FYHxvM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1_U13FYHxvM/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['brian laundrie', 'gaby petito', 'gabby petito', 'brian laundry']",24,none,Brian Laundrie: ARREMETEN Contra OFICIALES por NO SEGUIRLO Cuando DESAPARECIÓ!!,"Brian Laundrie: ARREMETEN Contra OFICIALES!!

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie",PT3M8S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,29552,582,0,115,
youtube#video,Ju9kb0ImTLh-88Y-wLcrsGDCIDg,20wUjz-gAeM,2021-06-07T03:06:22Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,"La MISTERIOSA Desaparición de #ZEBB #QUINN ""Real"" | EssarRock","Zebb Quinn desapareció en 2000, luego de un misterioso incidente automovilístico y recibió un mensaje que lo angustió. Cuál fue el mensaje y adónde fue sigue siendo un misterio.
Pero quince años después, la historia dio otro giro, especialmente con respecto a un hombre llamado Robert Jason Owens.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete►https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg",https://i.ytimg.com/vi/20wUjz-gAeM/default.jpg,120,90,https://i.ytimg.com/vi/20wUjz-gAeM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/20wUjz-gAeM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/20wUjz-gAeM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/20wUjz-gAeM/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['misterio no resuelto', 'caso', 'no resueltos', 'resueltos', 'caso real', 'crimen real', 'misterio', 'paranormal', 'secuestro', 'verdadero', 'español', 'zebb quinn', 'jason owens', 'cristie codd', 'joseph codd', 'food network star', 'essarrock', 'essar', 'la desaparicion de', 'persona desaparecida', 'no encontrado', 'camara de vigilancia', 'video de seguridad', 'video de vigilancia', 'joven asesinado', 'documental', 'misterios', 'casos', 'policiales', 'investigacion', 'detectives', 'asesinato', 'juicio', 'sub español', 'documental desaparecidos']",24,none,"La MISTERIOSA Desaparición de #ZEBB #QUINN ""Real"" | EssarRock","Zebb Quinn desapareció en 2000, luego de un misterioso incidente automovilístico y recibió un mensaje que lo angustió. Cuál fue el mensaje y adónde fue sigue siendo un misterio.
Pero quince años después, la historia dio otro giro, especialmente con respecto a un hombre llamado Robert Jason Owens.

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete►https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg",PT19M42S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,18875,329,0,18,
youtube#video,UTnBx9UXAJNMMf7GiuNtyHu9lxU,2ROz-EbjvwM,2021-03-20T21:03:49Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,El PERTURBANTE Caso de KELLY COCHRAN (Real) | EssarRock,"Kelly Cochran se mudó a Iron River, Michigan con su esposo, Jason. Y, no mucho después, Chris Reagan desapareció. La búsqueda de él volvería continuamente a Kelly Cochran, y eventualmente se revelaría que había hecho un pacto de sangre con su esposo, y Kelly Cochran podría tener muchas más víctimas...

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#KellyCochran #JasonCochran #ChrisRegan",https://i.ytimg.com/vi/2ROz-EbjvwM/default.jpg,120,90,https://i.ytimg.com/vi/2ROz-EbjvwM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2ROz-EbjvwM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2ROz-EbjvwM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/2ROz-EbjvwM/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['Jason Cochran', 'Chris Regan', 'Cris', 'Cristofer', 'Caso real', 'Carne humana', 'comida humana', 'hamburguesa humana', 'asesinato real', 'crimen real', 'iron river michigan', 'pacto de sangre', 'asesina serial', 'asesino serial', 'policial', 'invetigacion real', 'videos de terror', 'real', 'videos de miedo', 'historias reales', 'historia real', 'historia de asesinato', 'español', 'crimen', 'muerte', 'mujer asesina', 'mata a amante', 'kelly cochran', 'el caso de kelly cochran', 'kelly cochran español', 'kelly cochran documentary']",24,none,El PERTURBANTE Caso de KELLY COCHRAN (Real) | EssarRock,"Kelly Cochran se mudó a Iron River, Michigan con su esposo, Jason. Y, no mucho después, Chris Reagan desapareció. La búsqueda de él volvería continuamente a Kelly Cochran, y eventualmente se revelaría que había hecho un pacto de sangre con su esposo, y Kelly Cochran podría tener muchas más víctimas...

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIENDO, PARA ASÍ PODER SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

#KellyCochran #JasonCochran #ChrisRegan",PT17M28S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,8018,230,0,6,
youtube#video,51sGXFURNCsmIGumyj4nXXMbElE,2tzcXEzYkBw,2021-12-27T23:47:18Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,NUEVOS DETALLES: Brian Laundrie SÍ tuvo contacto con las RECIÉN CASADAS?!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #KylenSchulte",https://i.ytimg.com/vi/2tzcXEzYkBw/default.jpg,120,90,https://i.ytimg.com/vi/2tzcXEzYkBw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2tzcXEzYkBw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2tzcXEzYkBw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/2tzcXEzYkBw/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español', 'robert kessler', 'cuaderno', 'notebook', 'roberta laundrie', 'steven bertolino', 'kylen schulte', 'crystal turner', 'moab', 'utah']",24,none,NUEVOS DETALLES: Brian Laundrie SÍ tuvo contacto con las RECIÉN CASADAS?!,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #KylenSchulte",PT2M25S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,4811,218,0,41,
youtube#video,cQGreaXIRAfZwSzvYmyQCkW3qIg,2y-u-fWmCL4,2021-10-12T22:28:19Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,"Fue ESTRANGULADA! Se REVELÓ Cómo MURIÓ Gabby Petito, ¿Estaba Embarazada? | TODO Sobre la Autopsia","El día de hoy, alrededor de las 2 de la tarde, el Doctor forense Brent Blue dio una conferencia vía Zoom, en la cual reveló el cómo murió Gabby. 

Y se dictaminó que la causa de la muerte de Gabby Petito fue estrangulamiento

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#GabbyPetito #Autopsia #BrianLaundrie",https://i.ytimg.com/vi/2y-u-fWmCL4/default.jpg,120,90,https://i.ytimg.com/vi/2y-u-fWmCL4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2y-u-fWmCL4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2y-u-fWmCL4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/2y-u-fWmCL4/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['autopsia', 'gabby petito', 'como murio gabby petito', 'brent blue', 'brian laundrie culpable', 'gabby petito embarazada', 'gabby petito causa de muerte', 'gabby petito estrangulada', 'estrangulamiento', 'gabby petito muerta', 'gabby petito autopsia', 'lo ultimo sobre gabby petito', 'brian laundrie encontrado', 'er misterios', 'gabby petito como murio', 'el caso de gabby petito', 'brian laundrie padres', 'brian laundrie familia', 'asfixia', 'gabby petito caso', 'gabby petito actualidad', 'gaby petito español', 'todo sobre']",24,none,"Fue ESTRANGULADA! Se REVELÓ Cómo MURIÓ Gabby Petito, ¿Estaba Embarazada? | TODO Sobre la Autopsia","El día de hoy, alrededor de las 2 de la tarde, el Doctor forense Brent Blue dio una conferencia vía Zoom, en la cual reveló el cómo murió Gabby. 

Y se dictaminó que la causa de la muerte de Gabby Petito fue estrangulamiento

SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

#GabbyPetito #Autopsia #BrianLaundrie",PT2M56S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,3401,139,0,18,
youtube#video,u7gxJ7iLT8r28qraD-43ERF0MN4,3bYNy7bjadg,2022-05-03T15:44:58Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Abogada de Amber es acusada de AC0SAR a testigo de Depp,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",https://i.ytimg.com/vi/3bYNy7bjadg/default.jpg,120,90,https://i.ytimg.com/vi/3bYNy7bjadg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3bYNy7bjadg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3bYNy7bjadg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3bYNy7bjadg/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['er misterios', 'noticias', 'johnny depp juicio', 'amber heard juicio', 'johnny depp trial', 'sean bett', 'seguridad de johnny depp', 'guardia de johnny depp', 'johnny depp lo ultimo', 'johnny depp juicio 2022', 'johnny depp vs amber heard español', 'johnny deep gana juicio', 'johnny depp juicio en vivo', 'johnny depp vs amber heard', 'johnny depp vs amber heard caso completo', 'johnny depp testifica', 'johnny depp declara']",24,none,Abogada de Amber es acusada de AC0SAR a testigo de Depp,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#JohnnyDepp #AmberHeard #Juicio",PT4M24S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,73728,919,0,200,
youtube#video,0okesU9_xJ15-NF2UKU8Me3-VTs,3mpGwRTw8WM,2021-12-12T19:11:11Z,UCZJ8Vxj-MdzcTQ8I5yQfujg,Steven Bertolino: Todos los DOCUMENTOS relacionados con el proceso están PROTEGIDOS,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #ChrisLaundrie",https://i.ytimg.com/vi/3mpGwRTw8WM/default.jpg,120,90,https://i.ytimg.com/vi/3mpGwRTw8WM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3mpGwRTw8WM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3mpGwRTw8WM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3mpGwRTw8WM/maxresdefault.jpg,1280.0,720.0,ER Misterios,"['gaby petito', 'brian laundry', 'en español', 'robert kessler', 'cuaderno', 'notebook', 'roberta laundrie', 'steven bertolino']",24,none,Steven Bertolino: Todos los DOCUMENTOS relacionados con el proceso están PROTEGIDOS,"SI TE GUSTÓ EL VÍDEO NO OLVIDES APOYAR AL CANAL DEJANDO TU LIKE Y SUSCRIBIÉNDOTE, PARA ASÍ PODER CREAR Y SUBIR MÁS CONTENIDO.

Suscríbete► https://www.youtube.com/channel/UCZJ8Vxj-MdzcTQ8I5yQfujg

Facebook► https://www.facebook.com/ermisterios

Música► https://www.youtube.com/watch?v=ttx-KwDSRgg&list=PLz-EO5NkwaYZJpdeX7L-H67VAbMrQ_Zti&ab_channel=PowerMusicFactory

#GabbyPetito #BrianLaundrie #ChrisLaundrie",PT2M32S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,4346,185,0,44,
